No,주소,경도,위도,상태,세부위치,설치장소설명,형태,담당,관리기관 번호
142,서울특별시 영등포구 가마산로,126.8992786,37.50108091,인근좌표,서울특별시 영등포구 가마산로 신길건영아파트 버스정류장(19-455),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
143,서울특별시 영등포구 가마산로,126.8992786,37.50108091,인근좌표,서울특별시 영등포구 가마산로 대영고등학교 후문 버스정류장(19-827),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
144,서울특별시 영등포구 가마산로,126.8992786,37.50108091,인근좌표,서울특별시 영등포구 가마산로 수정교회 버스정류장(19-457),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
145,서울특별시 영등포구 영중로,126.9047714,37.52258296,인근좌표,"서울특별시 영등포구 영중로 경방타임스퀘어,신세계백화점 버스정류장(19-110)","① 정류장(버스, 택시 등)",① 일반쓰레기,,
146,서울특별시 영등포구 영중로,126.9047714,37.52258296,인근좌표,"서울특별시 영등포구 영중로 경방타임스퀘어,신세계백화점 버스정류장(19-821)","① 정류장(버스, 택시 등)",① 일반쓰레기,,
147,서울특별시 영등포구 영중로,126.9047714,37.52258296,인근좌표,"서울특별시 영등포구 영중로 경방타임스퀘어,신세계백화점 버스정류장(19-112)","① 정류장(버스, 택시 등)",① 일반쓰레기,,
148,서울특별시 영등포구 영중로,126.9047714,37.52258296,인근좌표,"서울특별시 영등포구 영중로 경방타임스퀘어,신세계백화점 버스정류장(19-117)","① 정류장(버스, 택시 등)",① 일반쓰레기,,
149,서울특별시 영등포구 문래로,126.8919669,37.5181119,인근좌표,서울특별시 영등포구 문래로 타임스퀘어 버스정류장(19-434),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
150,서울특별시 영등포구 문래로,126.8919669,37.5181119,인근좌표,"서울특별시 영등포구 문래로 영등포소방서,타임스퀘어버스정류장(19-851)","① 정류장(버스, 택시 등)",① 일반쓰레기,,
151,서울특별시 영등포구 노들로,126.907302,37.53335252,인근좌표,서울특별시 영등포구 노들로 아리수 정수센터 버스정류장(19-215),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
152,서울특별시 영등포구 노들로,126.907302,37.53335252,인근좌표,서울특별시 영등포구 노들로 아리수 정수센터 버스정류장(19-215),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
153,서울특별시 영등포구 노들로,126.907302,37.53335252,인근좌표,서울특별시 영등포구 노들로 안양천입구 버스정류장(19-217),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
154,서울특별시 영등포구 노들로,126.907302,37.53335252,인근좌표,서울특별시 영등포구 노들로 안양천입구 버스정류장(19-217),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
155,서울특별시 영등포구 여의동로,126.9371645,37.51778585,인근좌표,서울특별시 영등포구 여의동로 여의나루역 2번출구 버스정류장(19-140),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
156,서울특별시 영등포구 여의나루로 42,126.9249712,37.52147049,정좌표,서울특별시 영등포구 여의나루로 42 여의도역 사거리 5번출구방향 ,② 지하철역 입구,① 일반쓰레기,,
157,서울특별시 영등포구 여의나루로 42,126.9249712,37.52147049,정좌표,서울특별시 영등포구 여의나루로 42 여의도역 사거리5번출구방향 ,② 지하철역 입구,① 일반쓰레기,,
158,서울특별시 영등포구 여의나루로 76,126.9291725,37.52313926,정좌표,서울특별시 영등포구 여의나루로 76 증권거래소 앞버스정류소(19-157),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
159,서울특별시 영등포구 여의나루로 76,126.9291725,37.52313926,정좌표,서울특별시 영등포구 여의나루로 76 증권거래소 맞은편 버스정류소(19-158),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
160,서울특별시 영등포구 여의동로,126.9371645,37.51778585,인근좌표,서울특별시 영등포구 여의동로 여의나루역 1번출구 버스정류장(19-139),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
161,서울특별시 영등포구 여의동로,126.9371645,37.51778585,인근좌표,서울특별시 영등포구 여의동로 여의나루역 1번출구 버스정류장(19-139),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
162,서울특별시 영등포구 국제금융로7길 46,126.935754,37.52398102,정좌표,서울특별시 영등포구 국제금융로7길 46 여의도중학교 뒤 버스정류장(19-141),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
163,서울특별시 영등포구 국제금융로 108-6,126.9332307,37.51757943,정좌표,서울특별시 영등포구 국제금융로 108-6 진주아파트 앞 버스정류장(19-149),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
164,서울특별시 영등포구 국제금융로 109,126.934265,37.51940404,정좌표,서울특별시 영등포구 국제금융로 109 삼익아파트 앞 버스정류장(19-145),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
165,서울특별시 영등포구 의사당대로,126.9183996,37.52633619,인근좌표,서울특별시 영등포구 의사당대로 여의도역 6번출구 버스정류장(19-155),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
166,서울특별시 영등포구 국회대로76길 15,126.9231886,37.53096546,정좌표,서울특별시 영등포구 국회대로76길 15 순복음교회 맞은편 버스정류장(19-137),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
167,서울특별시 영등포구 국회대로76길 15,126.9231886,37.53096546,정좌표,서울특별시 영등포구 국회대로76길 15 순복음교회 맞은편 버스정류장(19-137),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
168,서울특별시 영등포구 63로,126.9376578,37.51934692,인근좌표,서울특별시 영등포구 63로 가톨릭대학교여의대성모병원 버스정류장(19-143) ,"① 정류장(버스, 택시 등)",① 일반쓰레기,,
169,서울특별시 영등포구 국제금융로 78,126.9312975,37.52087134,정좌표,서울특별시 영등포구 국제금융로 78 한양아파트버스정류장(19-286),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
170,서울특별시 영등포구 국제금융로 112,126.9339084,37.51840183,정좌표,서울특별시 영등포구 국제금융로 112 여의동주민센터 앞버스정류장(19-148),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
171,서울특별시 영등포구 국제금융로 112,126.9339084,37.51840183,정좌표,서울특별시 영등포구 국제금융로 112 여의동 주민센터 맞은편버스정류장(19-147),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
172,서울특별시 영등포구 국회대로,126.8979022,37.5273496,인근좌표,서울특별시 영등포구 국회대로 B&B타워 앞,③ 도로(가로)변,① 일반쓰레기,,
173,서울특별시 영등포구 국회대로62길,126.9170829,37.52648439,인근좌표,서울특별시 영등포구 국회대로62길 kbs연구동 입구,⑥ 횡단보도 입구,① 일반쓰레기,,
174,서울특별시 영등포구 의사당대로 1,126.9141376,37.53189211,정좌표,서울특별시 영등포구 의사당대로 1 국회의사당역 1번출구 현대빌딩 앞,② 지하철역 입구,① 일반쓰레기,,
175,서울특별시 영등포구 여의대방로,126.9222548,37.5057029,인근좌표,서울특별시 영등포구 여의대방로 KBS 별관 앞 버스정류장(19-150),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
176,서울특별시 영등포구 의사당대로 1,126.9141376,37.53189211,정좌표,서울특별시 영등포구 의사당대로 1 국회의사당역 1번출구LG에클라트,② 지하철역 입구,① 일반쓰레기,,
177,서울특별시 영등포구 의사당대로 1,126.9141376,37.53189211,정좌표,서울특별시 영등포구 의사당대로 1 국회도서관 입구,③ 도로(가로)변,① 일반쓰레기,,
178,서울특별시 영등포구 의사당대로 1,126.9141376,37.53189211,정좌표,서울특별시 영등포구 의사당대로 1 의원회관 입구,③ 도로(가로)변,① 일반쓰레기,,
179,서울특별시 영등포구 여의나루로 42,126.9249712,37.52147049,정좌표,서울특별시 영등포구 여의나루로 42 미성아파트 A동 입구,③ 도로(가로)변,① 일반쓰레기,,
180,서울특별시 영등포구 국제금융로 82 ,126.9315794,37.52221454,인근좌표,서울특별시 영등포구 국제금융로 82  롯데캐슬 아이비 맞은편,③ 도로(가로)변,① 일반쓰레기,,
181,서울특별시 영등포구 여의길 55,127.8283718,35.10555399,정좌표,서울특별시 영등포구 여의길 55 KBS 별관 앞 버스정류장(19-150),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
182,서울특별시 영등포구 여의서로,126.9130456,37.53365622,인근좌표,서울특별시 영등포구 여의서로 여의도공원 버스정류장(19-138),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
183,서울특별시 영등포구 63로,126.9376578,37.51934692,인근좌표,서울특별시 영등포구 63로 시범아파트 맞은편 63빌딩 버스정류장(19-144) ,"① 정류장(버스, 택시 등)",① 일반쓰레기,,
184,서울특별시 영등포구 여의서로 43,126.9248429,37.53072908,정좌표,"서울특별시 영등포구 여의서로 43 한서빌딩, 순복음교회 버스정류장(19-136)","① 정류장(버스, 택시 등)",① 일반쓰레기,,
185,서울특별시 영등포구 여의대방로,126.9222548,37.5057029,인근좌표,서울특별시 영등포구 여의대방로 앙카라공원 앞 버스정류소(19-151),"① 정류장(버스, 택시 등)",① 일반쓰레기,,
186,서울특별시 영등포구 양산로,126.894117,37.52467564,인근좌표,서울특별시 영등포구 양산로 양평역 1번 출구앞,"① 정류장(버스, 택시 등)",① 일반쓰레기,,
187,서울특별시 영등포구 양산로,126.894117,37.52467564,인근좌표,서울특별시 영등포구 양산로 양평역 1번 출구앞,"① 정류장(버스, 택시 등)",② 재활용쓰레기,,
188,서울특별시 영등포구 영등포로 178,126.9012814,37.52031856,정좌표,서울특별시 영등포구 영등포로 178 청과시장사거리 김안과쪽,"① 정류장(버스, 택시 등)",① 일반쓰레기,,
189,서울특별시 영등포구 여의나루로 96,126.9300829,37.52517512,인근좌표,서울특별시 영등포구 여의나루로 96 MBC옆 버스정류장,"① 정류장(버스, 택시 등)",① 일반쓰레기,,
